Id,SalePrice
2735,133076.5362190778
2736,141133.2020033004
2737,119451.17298984175
2738,131778.57279464943
2739,148706.28537863115
2740,135817.01424384405
2741,135991.56437322535
2742,148605.7708523418
2743,154635.23176892108
2744,159583.36950872795
2745,140230.94627202136
2746,134417.4695066082
2747,135706.54182151647
2748,128973.34543164827
2749,127442.92496390201
2750,120565.29515733427
2751,132842.84343451337
2752,166807.16163534342
2753,150477.55573511138
2754,238969.62419921978
2755,139408.2263561868
2756,102831.2722632285
2757,65388.004801806135
2758,93933.06753730285
2759,163402.99457474114
2760,115712.7700098476
2761,136646.65343480938
2762,131617.49462084565
2763,184871.98068878637
2764,126198.16391201339
2765,271923.9962955156
2766,103002.14967472233
2767,86526.03690431477
2768,116269.06464669605
2769,127642.16149356283
2770,134552.90684897813
2771,106602.64886625246
2772,108793.55990193553
2773,157731.61278054648
2774,140602.65199730464
2775,107360.54286835028
2776,132356.64853571128
2777,152934.49857214344
2778,103291.10633748394
2779,116432.62085432735
2780,89356.56754814822
2781,92286.95416427124
2782,100497.72070569436
2783,94951.809204304
2784,122178.0608434108
2785,138125.21608483294
2786,71179.7390195867
2787,118110.53911296824
2788,80741.09832743702
2789,167523.0807681693
2790,92124.47374904445
2791,107775.75506313218
2792,48296.55887031852
2793,103043.21821083016
2794,91059.20183386967
2795,116556.43938688654
2796,103244.27731734379
2797,226233.0136453089
2798,94871.97494920371
2799,103802.82822735654
2800,69695.43859471168
2801,104910.55072519441
2802,117469.5946170903
2803,177288.3279698815
2804,123113.71167727774
2805,91611.78993281214
2806,87768.09360134606
2807,206341.50605747377
2808,144170.52869140147
2809,129035.90537077613
2810,122231.96234119935
2811,152467.6185249817
2812,169803.6161676291
2813,158359.1505862156
2814,161683.83360877386
2815,109886.14013984718
2816,215817.11105706633
2817,147695.17705786263
2818,131730.51131720043
2819,178154.7300636383
2820,131908.45783904052
2821,113859.61558875724
2822,163213.84466719328
2823,374035.85487387335
2824,176996.9761008733
2825,135955.77418490866
2826,133890.3609140074
2827,132764.9526617336
2828,217396.60826253108
2829,213817.99201979113
2830,235813.73348139864
2831,167632.9135074369
2832,238238.73199800416
2833,296022.3333472202
2834,221732.15702824836
2835,214403.5120000011
2836,190632.60857323144
2837,148371.1237633487
2838,150262.44975742788
2839,176669.55902200894
2840,197239.93589948883
2841,193913.3095612889
2842,220663.69340441725
2843,150638.20735571953
2844,158965.8366949403
2845,128746.8581703711
2846,200710.51370669465
2847,209264.26063139632
2848,204369.68244651819
2849,192613.55771014025
2850,267608.7820977372
2851,212495.746982917
2852,231568.93249909926
2853,228900.5408575425
2854,137014.77096401018
2855,197516.64072231302
2856,202082.44046527368
2857,186259.59069093087
2858,206136.95361545045
2859,109267.91506534591
2860,128432.30575522462
2861,118588.50155923216
2862,171589.72109470115
2863,124559.591519892
2864,252998.4440509189
2865,137494.89850883192
2866,143765.08678230987
2867,105711.74743347046
2868,94993.35952815565
2869,107638.5629523078
2870,107966.79214840847
2871,78659.5809862159
2872,67447.81750769974
2873,99407.86272546492
2874,132854.75271625424
2875,120491.67293859913
2876,151450.57734875992
2877,147181.3955551475
2878,163872.64835820554
2879,134628.18737592467
2880,100703.80053037293
2881,148974.49086612847
2882,177479.71879895552
2883,209768.8819893684
2884,178059.2709534835
2885,177833.7568829402
2886,239391.38154939978
2887,103879.7008411809
2888,138646.45492275202
2889,65145.5054641613
2890,89106.12534824175
2891,138072.27219286532
2892,41052.15134446293
2893,57694.25666574317
2894,48476.732209415786
2895,334761.34695352643
2896,279430.160332422
2897,191233.13356110008
2898,135468.35973446927
2899,193677.11280565674
2900,157657.9219516478
2901,195493.14224190163
2902,161508.68737991387
2903,312814.89846461586
2904,339407.29923311993
2905,155801.20575486246
2906,195966.56486367906
2907,104152.86623517153
2908,128581.94410457654
2909,133870.50693352625
2910,74339.56477490328
2911,84191.58263949127
2912,144564.70539468233
2913,77780.17460446726
2914,74962.85535880455
2915,81755.97900602751
2916,81441.90265999973
2917,168273.5233275043
2918,111855.9287281141
2919,216530.52507614458
